kind,name,width,default_gate,default_delay,gate_cost,delay_cost,score_source,gate_formula,delay_formula,component_gate_dependency,component_delay_dependency,slot,hash
24,com_xnor_word,19,32,3,67,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,20,32,3,92,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,21,32,3,93,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,22,32,3,94,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,23,32,3,95,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,24,32,3,96,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,25,32,3,97,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,26,32,3,98,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,27,32,3,99,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,28,32,3,124,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,29,32,3,125,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,30,32,3,126,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,31,32,3,127,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,32,32,3,128,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,33,32,3,129,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,34,32,3,130,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,35,32,3,131,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,36,32,3,156,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,37,32,3,157,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,38,32,3,158,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,39,32,3,159,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,40,32,3,160,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,41,32,3,161,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,42,32,3,162,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,43,32,3,163,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,44,32,3,188,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,45,32,3,189,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,46,32,3,190,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,47,32,3,191,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,48,32,3,192,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,49,32,3,193,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,50,32,3,194,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,51,32,3,195,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,52,32,3,220,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,53,32,3,221,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,54,32,3,222,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,55,32,3,223,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,56,32,3,224,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,57,32,3,225,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,58,32,3,226,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,59,32,3,227,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,60,32,3,252,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,61,32,3,253,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,62,32,3,254,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,63,32,3,255,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
24,com_xnor_word,64,32,3,256,3,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,240,0x2b1878f0027d73f0
25,com_switch_word,1,16,1,2,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,2,16,1,4,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,3,16,1,6,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,4,16,1,8,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,5,16,1,10,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,6,16,1,12,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,7,16,1,14,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,8,16,1,16,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,9,16,1,18,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,10,16,1,20,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,11,16,1,22,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,12,16,1,24,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,13,16,1,26,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,14,16,1,28,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,15,16,1,30,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,16,16,1,32,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,17,16,1,34,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,18,16,1,36,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,19,16,1,38,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,20,16,1,40,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,21,16,1,42,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,22,16,1,44,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,23,16,1,46,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,24,16,1,48,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,25,16,1,50,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,26,16,1,52,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,27,16,1,54,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,28,16,1,56,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,29,16,1,58,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,30,16,1,60,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,31,16,1,62,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,32,16,1,64,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,33,16,1,66,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,34,16,1,68,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,35,16,1,70,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,36,16,1,72,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,37,16,1,74,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,38,16,1,76,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,39,16,1,78,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,40,16,1,80,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,41,16,1,82,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,42,16,1,84,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,43,16,1,86,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,44,16,1,88,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,45,16,1,90,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,46,16,1,92,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,47,16,1,94,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,48,16,1,96,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,49,16,1,98,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,50,16,1,100,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,51,16,1,102,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,52,16,1,104,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,53,16,1,106,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,54,16,1,108,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,55,16,1,110,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,56,16,1,112,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,57,16,1,114,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,58,16,1,116,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,59,16,1,118,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,60,16,1,120,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,61,16,1,122,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,62,16,1,124,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,63,16,1,126,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
25,com_switch_word,64,16,1,128,1,level_override_allowed,2*w,b,,,216,0x821b3057eb08bbd8
26,com_equal,1,50,10,1,10,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,2,50,10,2,10,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,3,50,10,3,10,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,4,50,10,46,10,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,5,50,10,47,10,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,6,50,10,48,10,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,7,50,10,49,10,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,8,50,10,50,10,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,9,50,10,51,11,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,10,50,10,52,11,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,11,50,10,53,11,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,12,50,10,96,11,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,13,50,10,97,11,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,14,50,10,98,11,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,15,50,10,99,11,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,16,50,10,100,11,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,17,50,10,101,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,18,50,10,102,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,19,50,10,103,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,20,50,10,146,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,21,50,10,147,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,22,50,10,148,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,23,50,10,149,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,24,50,10,150,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,25,50,10,151,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,26,50,10,152,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,27,50,10,153,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,28,50,10,196,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,29,50,10,197,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,30,50,10,198,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,31,50,10,199,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,32,50,10,200,12,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,33,50,10,201,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,34,50,10,202,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,35,50,10,203,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,36,50,10,246,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,37,50,10,247,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,38,50,10,248,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,39,50,10,249,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,40,50,10,250,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,41,50,10,251,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,42,50,10,252,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,43,50,10,253,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,44,50,10,296,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,45,50,10,297,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,46,50,10,298,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,47,50,10,299,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,48,50,10,300,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,49,50,10,301,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,50,50,10,302,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,51,50,10,303,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,52,50,10,346,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,53,50,10,347,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,54,50,10,348,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,55,50,10,349,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,56,50,10,350,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,57,50,10,351,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,58,50,10,352,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,59,50,10,353,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,60,50,10,396,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,61,50,10,397,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,62,50,10,398,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,63,50,10,399,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
26,com_equal,64,50,10,400,13,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,"b+max(0, ceil(log2(w/8)))",,,22,0xeb4f980171402f16
27,com_less_u,1,100,18,13,4,level_override_allowed,b+ceil((w-8)*b/(7 if w>8 else 8)),"max(min(b,4), ceil(w*b/8))",,,100,0xbbec450ead7ee964
